ID_PI,KPI,Gebied,Date,Value
1,GEBRUIK,Poort,May/11,8.7
1,GEBRUIK,Poort,Jun/11,8.7
1,GEBRUIK,Poort,Jul/11,8.7
1,GEBRUIK,Poort,Aug/11,8.7
1,GEBRUIK,Poort,Sep/11,8.7
1,GEBRUIK,Poort,Oct/11,8.7
1,GEBRUIK,Poort,Nov/11,8.7
1,GEBRUIK,Poort,Dec/11,8.7
1,GEBRUIK,Almere,Jan/12,8.7
1,GEBRUIK,Almere,Feb/12,8.7
1,GEBRUIK,Almere,Mar/12,8.7
1,GEBRUIK,Almere,Apr/12,8.7
1,GEBRUIK,Almere,May/12,8.7
1,GEBRUIK,Almere,Jun/12,8.7
1,GEBRUIK,Almere,Jul/12,8.7
1,GEBRUIK,Almere,Aug/12,8.7
1,GEBRUIK,Almere,Sep/12,8.7
1,GEBRUIK,Almere,Oct/12,8.7
1,GEBRUIK,Almere,Nov/12,8.7
1,GEBRUIK,Almere,Dec/12,8.7
1,GEBRUIK,Haven,Jan/12,8.7
1,GEBRUIK,Haven,Feb/12,8.7
1,GEBRUIK,Haven,Mar/12,8.7
1,GEBRUIK,Haven,Apr/12,8.7
1,GEBRUIK,Haven,May/12,8.7
1,GEBRUIK,Haven,Jun/12,8.7
1,GEBRUIK,Haven,Jul/12,8.7
1,GEBRUIK,Haven,Aug/12,8.7
1,GEBRUIK,Haven,Sep/12,8.7
1,GEBRUIK,Haven,Oct/12,8.7
1,GEBRUIK,Haven,Nov/12,8.7
1,GEBRUIK,Haven,Dec/12,8.7
1,GEBRUIK,Pampus,Jan/12,8.7
1,GEBRUIK,Pampus,Feb/12,8.7
1,GEBRUIK,Pampus,Mar/12,8.7
1,GEBRUIK,Pampus,Apr/12,8.7
1,GEBRUIK,Pampus,May/12,8.7
1,GEBRUIK,Pampus,Jun/12,8.7
1,GEBRUIK,Pampus,Jul/12,8.7
1,GEBRUIK,Pampus,Aug/12,8.7
1,GEBRUIK,Pampus,Sep/12,8.7
1,GEBRUIK,Pampus,Oct/12,8.7
1,GEBRUIK,Pampus,Nov/12,8.7
1,GEBRUIK,Pampus,Dec/12,8.7
1,GEBRUIK,Poort,Jan/12,8.7
1,GEBRUIK,Poort,Feb/12,8.7
1,GEBRUIK,Poort,Mar/12,8.7
1,GEBRUIK,Poort,Apr/12,8.7
1,GEBRUIK,Poort,May/12,8.7
1,GEBRUIK,Poort,Jun/12,8.7
1,GEBRUIK,Poort,Jul/12,8.7
1,GEBRUIK,Poort,Aug/12,8.7
1,GEBRUIK,Poort,Sep/12,8.7
1,GEBRUIK,Poort,Oct/12,8.7
1,GEBRUIK,Poort,Nov/12,8.7
1,GEBRUIK,Poort,Dec/12,8.7
1,GEBRUIK,Stad,Jan/12,8.7
1,GEBRUIK,Stad,Feb/12,8.7
1,GEBRUIK,Stad,Mar/12,8.7
1,GEBRUIK,Stad,Apr/12,8.7
1,GEBRUIK,Stad,May/12,8.7
1,GEBRUIK,Stad,Jun/12,8.7
1,GEBRUIK,Stad,Jul/12,8.7
1,GEBRUIK,Stad,Aug/12,8.7
1,GEBRUIK,Stad,Sep/12,8.7
1,GEBRUIK,Stad,Oct/12,8.7
1,GEBRUIK,Stad,Nov/12,8.7
1,GEBRUIK,Stad,Dec/12,8.7
1,GEBRUIK,Hout,Jan/12,8.7
1,GEBRUIK,Hout,Feb/12,8.7
1,GEBRUIK,Hout,Mar/12,8.7
1,GEBRUIK,Hout,Apr/12,8.7
1,GEBRUIK,Hout,May/12,8.7
1,GEBRUIK,Hout,Jun/12,8.7
1,GEBRUIK,Hout,Jul/12,8.7
1,GEBRUIK,Hout,Aug/12,8.7
1,GEBRUIK,Hout,Sep/12,8.7
1,GEBRUIK,Hout,Oct/12,8.7
1,GEBRUIK,Hout,Nov/12,8.7
1,GEBRUIK,Hout,Dec/12,8.7
1,GEBRUIK,Poort,Jan/12,8.7
1,GEBRUIK,Poort,Feb/12,8.7
1,GEBRUIK,Poort,Mar/12,8.7
1,GEBRUIK,Poort,Apr/12,8.7
1,GEBRUIK,Poort,May/12,8.7
1,GEBRUIK,Poort,Jun/12,8.7
1,GEBRUIK,Poort,Jul/12,8.7
1,GEBRUIK,Poort,Aug/12,8.7
1,GEBRUIK,Poort,Sep/12,8.7
1,GEBRUIK,Poort,Oct/12,8.7
1,GEBRUIK,Poort,Nov/12,8.7
1,GEBRUIK,Poort,Dec/12,8.7
1,GEBRUIK,Almere,Jan/13,8.7
1,GEBRUIK,Almere,Feb/13,8.7
1,GEBRUIK,Almere,Mar/13,8.7
1,GEBRUIK,Almere,Apr/13,8.7
1,GEBRUIK,Almere,May/13,8.7
1,GEBRUIK,Almere,Jun/13,8.7
1,GEBRUIK,Almere,Jul/13,8.7
1,GEBRUIK,Almere,Aug/13,8.7
1,GEBRUIK,Almere,Sep/13,8.7
1,GEBRUIK,Almere,Oct/13,8.7
1,GEBRUIK,Almere,Nov/13,8.7
1,GEBRUIK,Almere,Dec/13,8.7
1,GEBRUIK,Haven,Jan/13,8.7
1,GEBRUIK,Haven,Feb/13,8.7
1,GEBRUIK,Haven,Mar/13,8.7
1,GEBRUIK,Haven,Apr/13,8.7
1,GEBRUIK,Haven,May/13,8.7
1,GEBRUIK,Haven,Jun/13,8.7
1,GEBRUIK,Haven,Jul/13,8.7
1,GEBRUIK,Haven,Aug/13,8.7
1,GEBRUIK,Haven,Sep/13,8.7
1,GEBRUIK,Haven,Oct/13,8.7
1,GEBRUIK,Haven,Nov/13,8.7
1,GEBRUIK,Haven,Dec/13,8.7
1,GEBRUIK,Pampus,Jan/13,8.7
1,GEBRUIK,Pampus,Feb/13,8.7
1,GEBRUIK,Pampus,Mar/13,8.7
1,GEBRUIK,Pampus,Apr/13,8.7
1,GEBRUIK,Pampus,May/13,8.7
1,GEBRUIK,Pampus,Jun/13,8.7
1,GEBRUIK,Pampus,Jul/13,8.7
1,GEBRUIK,Pampus,Aug/13,8.7
1,GEBRUIK,Pampus,Sep/13,8.7
1,GEBRUIK,Pampus,Oct/13,8.7
1,GEBRUIK,Pampus,Nov/13,8.7
1,GEBRUIK,Pampus,Dec/13,8.7
1,GEBRUIK,Poort,Jan/13,8.7
1,GEBRUIK,Poort,Feb/13,8.7
1,GEBRUIK,Poort,Mar/13,8.7
1,GEBRUIK,Poort,Apr/13,8.7
1,GEBRUIK,Poort,May/13,8.7
1,GEBRUIK,Poort,Jun/13,8.7
1,GEBRUIK,Poort,Jul/13,8.7
1,GEBRUIK,Poort,Aug/13,8.7
1,GEBRUIK,Poort,Sep/13,8.7
1,GEBRUIK,Poort,Oct/13,8.7
1,GEBRUIK,Poort,Nov/13,8.7
1,GEBRUIK,Poort,Dec/13,8.7
1,GEBRUIK,Stad,Jan/13,8.7
1,GEBRUIK,Stad,Feb/13,8.7
1,GEBRUIK,Stad,Mar/13,8.7
1,GEBRUIK,Stad,Apr/13,8.7
1,GEBRUIK,Stad,May/13,8.7
1,GEBRUIK,Stad,Jun/13,8.7
1,GEBRUIK,Stad,Jul/13,8.7
1,GEBRUIK,Stad,Aug/13,8.7
1,GEBRUIK,Stad,Sep/13,8.7
1,GEBRUIK,Stad,Oct/13,8.7
1,GEBRUIK,Stad,Nov/13,8.7
1,GEBRUIK,Stad,Dec/13,8.7
1,GEBRUIK,Hout,Jan/13,8.7
1,GEBRUIK,Hout,Feb/13,8.7
1,GEBRUIK,Hout,Mar/13,8.7
1,GEBRUIK,Hout,Apr/13,8.7
1,GEBRUIK,Hout,May/13,8.7
1,GEBRUIK,Hout,Jun/13,8.7
1,GEBRUIK,Hout,Jul/13,8.7
1,GEBRUIK,Hout,Aug/13,8.7
1,GEBRUIK,Hout,Sep/13,8.7
1,GEBRUIK,Hout,Oct/13,8.7
1,GEBRUIK,Hout,Nov/13,8.7
1,GEBRUIK,Hout,Dec/13,8.7
1,GEBRUIK,Poort,Jan/13,8.7
1,GEBRUIK,Poort,Feb/13,8.7
1,GEBRUIK,Poort,Mar/13,8.7
1,GEBRUIK,Poort,Apr/13,8.7
1,GEBRUIK,Poort,May/13,8.7
1,GEBRUIK,Poort,Jun/13,8.7
1,GEBRUIK,Poort,Jul/13,8.7
1,GEBRUIK,Poort,Aug/13,8.7
1,GEBRUIK,Poort,Sep/13,8.7
1,GEBRUIK,Poort,Oct/13,8.7
1,GEBRUIK,Poort,Nov/13,8.7
1,GEBRUIK,Poort,Dec/13,8.7
1,GEBRUIK,Almere,Jan/14,8.7
1,GEBRUIK,Almere,Feb/14,8.7
1,GEBRUIK,Almere,Mar/14,8.7
1,GEBRUIK,Almere,Apr/14,8.7
1,GEBRUIK,Almere,May/14,8.7
1,GEBRUIK,Almere,Jun/14,8.7
1,GEBRUIK,Almere,Jul/14,8.7
1,GEBRUIK,Almere,Aug/14,8.7
1,GEBRUIK,Almere,Sep/14,8.7
1,GEBRUIK,Almere,Oct/14,8.7
1,GEBRUIK,Almere,Nov/14,8.7
1,GEBRUIK,Almere,Dec/14,8.7
1,GEBRUIK,Haven,Jan/14,8.7
1,GEBRUIK,Haven,Feb/14,8.7
1,GEBRUIK,Haven,Mar/14,8.7
1,GEBRUIK,Haven,Apr/14,8.7
1,GEBRUIK,Haven,May/14,8.7
1,GEBRUIK,Haven,Jun/14,8.7
1,GEBRUIK,Haven,Jul/14,8.7
1,GEBRUIK,Haven,Aug/14,8.7
1,GEBRUIK,Haven,Sep/14,8.7
1,GEBRUIK,Haven,Oct/14,8.7
1,GEBRUIK,Haven,Nov/14,8.7
1,GEBRUIK,Haven,Dec/14,8.7
1,GEBRUIK,Pampus,Jan/14,8.7
1,GEBRUIK,Pampus,Feb/14,8.7
1,GEBRUIK,Pampus,Mar/14,8.7
1,GEBRUIK,Pampus,Apr/14,8.7
1,GEBRUIK,Pampus,May/14,8.7
1,GEBRUIK,Pampus,Jun/14,8.7
1,GEBRUIK,Pampus,Jul/14,8.7
1,GEBRUIK,Pampus,Aug/14,8.7
1,GEBRUIK,Pampus,Sep/14,8.7
1,GEBRUIK,Pampus,Oct/14,8.7
1,GEBRUIK,Pampus,Nov/14,8.7
1,GEBRUIK,Pampus,Dec/14,8.7
1,GEBRUIK,Poort,Jan/14,8.7
1,GEBRUIK,Poort,Feb/14,8.7
1,GEBRUIK,Poort,Mar/14,8.7
1,GEBRUIK,Poort,Apr/14,8.7
1,GEBRUIK,Poort,May/14,8.7
1,GEBRUIK,Poort,Jun/14,8.7
1,GEBRUIK,Poort,Jul/14,8.7
1,GEBRUIK,Poort,Aug/14,8.7
1,GEBRUIK,Poort,Sep/14,8.7
1,GEBRUIK,Poort,Oct/14,8.7
1,GEBRUIK,Poort,Nov/14,8.7
1,GEBRUIK,Poort,Dec/14,8.7
1,GEBRUIK,Stad,Jan/14,8.7
1,GEBRUIK,Stad,Feb/14,8.7
1,GEBRUIK,Stad,Mar/14,8.7
1,GEBRUIK,Stad,Apr/14,8.7
1,GEBRUIK,Stad,May/14,8.7
1,GEBRUIK,Stad,Jun/14,8.7
1,GEBRUIK,Stad,Jul/14,8.7
1,GEBRUIK,Stad,Aug/14,8.7
1,GEBRUIK,Stad,Sep/14,8.7
1,GEBRUIK,Stad,Oct/14,8.7
1,GEBRUIK,Stad,Nov/14,8.7
1,GEBRUIK,Stad,Dec/14,8.7
1,GEBRUIK,Hout,Jan/14,8.7
1,GEBRUIK,Hout,Feb/14,8.7
1,GEBRUIK,Hout,Mar/14,8.7
1,GEBRUIK,Hout,Apr/14,8.7
1,GEBRUIK,Hout,May/14,8.7
1,GEBRUIK,Hout,Jun/14,8.7
1,GEBRUIK,Hout,Jul/14,8.7
1,GEBRUIK,Hout,Aug/14,8.7
1,GEBRUIK,Hout,Sep/14,8.7
1,GEBRUIK,Hout,Oct/14,8.7
1,GEBRUIK,Hout,Nov/14,8.7
1,GEBRUIK,Hout,Dec/14,8.7
1,GEBRUIK,Poort,Jan/14,8.7
1,GEBRUIK,Poort,Feb/14,8.7
1,GEBRUIK,Poort,Mar/14,8.7
1,GEBRUIK,Poort,Apr/14,8.7
1,GEBRUIK,Poort,May/14,8.7
1,GEBRUIK,Poort,Jun/14,8.7
1,GEBRUIK,Poort,Jul/14,8.7
1,GEBRUIK,Poort,Aug/14,8.7
1,GEBRUIK,Poort,Sep/14,8.7
1,GEBRUIK,Poort,Oct/14,8.7
1,GEBRUIK,Poort,Nov/14,8.7
1,GEBRUIK,Poort,Dec/14,8.7
