ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_year,Ref_value_month,total-2009,total-2010,total-2011,total-2012,total-2013,total-2014,Date,Value
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Dec/11,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jan/12,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Feb/12,7.6
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Mar/12,6.1
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Apr/12,7.1
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,May/12,0.3
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jun/12,3.6
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jul/12,2.3
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Aug/12,7.8
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Sep/12,5.4
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Oct/12,6.2
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Nov/12,9.4
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Dec/12,4.6
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jan/13,3.0
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Feb/13,9.7
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Mar/13,3.2
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Apr/13,1.8
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,May/13,8.4
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jun/13,0.2
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jul/13,1.4
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Aug/13,9.6
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Sep/13,2.4
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Oct/13,7.2
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Nov/13,8.7
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Dec/13,7.2
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jan/14,3.1
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Feb/14,2.3
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Mar/14,9.1
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Apr/14,8.7
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,May/14,1.7
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jun/14,2.0
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Jul/14,5.1
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Aug/14,1.6
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Sep/14,8.6
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Oct/14,4.3
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Nov/14,5.5
33,OMGEVINGSEFFECT,Water in tunnels,Buiten,aantal/maand,86.0,8.0,53.1,60.9,55.4,68.9,62.8,47.0,Dec/14,9.3
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jan/09,2.9
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Feb/09,8.3
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Mar/09,0.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Apr/09,0.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,May/09,2.7
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jun/09,3.0
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jul/09,6.0
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Aug/09,4.8
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Sep/09,6.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Oct/09,2.7
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Nov/09,8.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Dec/09,7.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jan/10,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Feb/10,3.3
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Mar/10,1.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Apr/10,0.5
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,May/10,1.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jun/10,9.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jul/10,8.9
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Aug/10,5.4
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Sep/10,4.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Oct/10,2.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Nov/10,7.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Dec/10,4.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jan/11,5.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Feb/11,5.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Mar/11,0.8
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Apr/11,8.8
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,May/11,9.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jun/11,5.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jul/11,5.8
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Aug/11,2.0
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Sep/11,7.8
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Oct/11,7.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Nov/11,6.9
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Dec/11,6.8
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jan/12,4.0
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Feb/12,9.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Mar/12,2.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Apr/12,5.3
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,May/12,8.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jun/12,2.9
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jul/12,7.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Aug/12,7.7
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Sep/12,8.9
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Oct/12,4.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Nov/12,2.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Dec/12,0.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jan/13,2.5
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Feb/13,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Mar/13,9.4
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Apr/13,2.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,May/13,8.0
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jun/13,4.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jul/13,0.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Aug/13,4.9
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Sep/13,1.7
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Oct/13,5.6
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Nov/13,0.4
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Dec/13,4.8
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jan/14,1.3
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Feb/14,8.7
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Mar/14,6.4
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Apr/14,6.0
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,May/14,0.9
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jun/14,2.1
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Jul/14,2.2
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Aug/14,2.7
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Sep/14,0.5
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Oct/14,4.7
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Nov/14,7.5
33,OMGEVINGSEFFECT,Water in tunnels,Poort,aantal/maand,88.0,8.0,52.0,56.5,71.2,63.1,52.8,61.0,Dec/14,9.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jan/09,4.8
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Feb/09,2.3
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Mar/09,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Apr/09,8.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,May/09,8.6
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jun/09,0.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jul/09,2.9
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Aug/09,4.9
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Sep/09,7.6
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Oct/09,1.8
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Nov/09,1.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Dec/09,5.9
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jan/10,1.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Feb/10,7.3
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Mar/10,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Apr/10,3.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,May/10,2.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jun/10,6.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jul/10,6.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Aug/10,1.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Sep/10,5.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Oct/10,0.9
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Nov/10,4.6
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Dec/10,8.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jan/11,9.8
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Feb/11,3.9
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Mar/11,6.8
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Apr/11,4.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,May/11,5.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jun/11,0.4
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jul/11,5.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Aug/11,5.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Sep/11,3.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Oct/11,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Nov/11,1.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Dec/11,9.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jan/12,6.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Feb/12,4.4
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Mar/12,8.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Apr/12,8.8
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,May/12,6.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jun/12,2.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jul/12,6.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Aug/12,5.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Sep/12,1.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Oct/12,5.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Nov/12,7.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Dec/12,10.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jan/13,8.6
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Feb/13,5.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Mar/13,8.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Apr/13,2.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,May/13,0.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jun/13,4.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jul/13,3.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Aug/13,0.6
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Sep/13,5.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Oct/13,8.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Nov/13,6.4
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Dec/13,6.4
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jan/14,8.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Feb/14,8.5
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Mar/14,4.8
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Apr/14,7.6
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,May/14,5.3
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jun/14,4.1
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Jul/14,2.7
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Aug/14,1.2
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Sep/14,5.4
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Oct/14,2.0
33,OMGEVINGSEFFECT,Water in tunnels,Hout,aantal/maand,53.0,6.0,57.2,54.2,63.5,71.7,58.6,64.0,Nov/14,4.1
